Place ID,User Name,User ID,User Link,User Thumbnail,User Address,User Photos Count,User Reviews Count,Review Text,Review Language,Review Date,Rating,Feedback Useful,Feedback Funny,Feedback Cool
meijer-ionia,Ana A.,rnIIbk46Y0ssTu74Sg1w-g,https://www.yelp.com/user_details?userid=rnIIbk46Y0ssTu74Sg1w-g,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Grand Rapids, MI",N/A,1,"Worst grocery store. I rather pay to travel farther or go to Walmart. The produce is terrible, it is usually already moldy in the stores or it goes bad 24 hrs after purchasing. They charge you a stupid pick up fee when they say they dont have half of your items. But if you go into the store the items are there they just dont want to pick it. I have gotten the wrong items in my order mulitple times or the wrong order altogether. The selection of food items is very minimal they dont offer other brands. They only have 2 check out lanes open and the rest are self checkout. They dont even hire people who can work fast enough so the lines are super long you dont even want to wait. Everything is over priced to get shitty service.",en,12/15/2023,1,N/A,N/A,N/A
meijer-ionia,Timothy C.,84y3NVNoxWfn7YYz-9xO-w,https://www.yelp.com/user_details?userid=84y3NVNoxWfn7YYz-9xO-w,https://s3-media0.fl.yelpcdn.com/photo/PLD5QPuoO8le9gKNxyU4bQ/60s.jpg,"Bath Township, MI",4,79,"Meijer has went for the woke dollar, they barely carry automotive or hardware anymore, the sporting goods is a joke. But, the bright side is if you need anything for your dog or cat..... The fresh food area is a nightmare. Why can't they teach their produce preppers to properly cut the stalks on broccoli and asparagus? They sell it by the pound, but you only get half of what you paid for because of the lame assed prepping clowns don't know what they are doing.",en,7/25/2023,2,N/A,N/A,N/A
meijer-ionia,Michael T.,H5njrHfgA6cb1zk_A6mAbw,https://www.yelp.com/user_details?userid=H5njrHfgA6cb1zk_A6mAbw,https://s3-media0.fl.yelpcdn.com/photo/EeUNqbnnh566BX7jafloCw/60s.jpg,"Fenwick, MI",275,79,Awesome service and they were open when the power was out so they got our business!Thanks Wayne.,en,3/8/2017,5,N/A,N/A,N/A
meijer-ionia,Elizabeth W.,raqwl0w4Egv4ogzCeP4p4g,https://www.yelp.com/user_details?userid=raqwl0w4Egv4ogzCeP4p4g,https://s3-media0.fl.yelpcdn.com/photo/r2bIfeuPRjF6g-9IcMbZ_g/60s.jpg,"North Las Vegas, NV",82,52,"Meijer is amazing! I wish they had them on the west side of the country. It's a must stop whenever I'm in town. Great grocery options, cute clothes, and good prices!",en,11/21/2017,5,N/A,N/A,N/A
meijer-ionia,Charles M.,dUIr4HN8QkUA7VuxYqer8w,https://www.yelp.com/user_details?userid=dUIr4HN8QkUA7VuxYqer8w,https://s3-media0.fl.yelpcdn.com/photo/W1ghh7s_v26veUOvTJwvCg/60s.jpg,"Lansing, MI",7,28,"Super clean, awesome prices, amazing produce in vegetables and fruit. Friendly deli section, overall great experience always happy to come here.",en,11/17/2015,5,N/A,1,1
meijer-jackson-3,Ryan L.,EbbOIQ5oAamS9D_B_7cC7w,https://www.yelp.com/user_details?userid=EbbOIQ5oAamS9D_B_7cC7w,https://s3-media0.fl.yelpcdn.com/photo/D9M_Eftz5lgrBLQxz9GtVQ/60s.jpg,"San Jose, CA",6335,1377,"This was the Meijer that I went to growing up, and though it's changed it's still the same. This location has a great selection and is clean and convenient. I miss having Meijer in my new state. I love having everything in one place, and 24 hours a day. One of my favorite traditions is driving by to see the Meijer parking lot empty on Christmas Day, the one day a year they are closed.",en,12/25/2018,5,N/A,N/A,N/A
meijer-jackson-3,Amanda B.,ygtjIOd608Fx2qWmdrUeCQ,https://www.yelp.com/user_details?userid=ygtjIOd608Fx2qWmdrUeCQ,https://s3-media0.fl.yelpcdn.com/photo/vap4qle14VKzs9qFgoSzWg/60s.jpg,"Jackson, MI",N/A,3,Worst customer service! The Manager Rick is extremely rude and when an item is priced as a sale price it rings up the normal price ( after I clearly walked the manager to the item to show him it was a sale.. the manager Rick said oh well Im not changing the price. Will never shop there again,en,5/23/2022,1,1,N/A,N/A
meijer-jackson-3,Moira M.,m1QtHzVItqGecvdkNHJHCA,https://www.yelp.com/user_details?userid=m1QtHzVItqGecvdkNHJHCA,https://s3-media0.fl.yelpcdn.com/photo/GboFOlUT1CGOUL7ulKtMMw/60s.jpg,"MI, MI",2,52,"This Meijer is so freaking clean! It literally sparkles. How do they do it? It's been there for years! The pharmacy rocks. They have crazy good deals on the app and they send you paper coupons tailored to what you actually buy there. It's awesome. The greeters are friendly and the staff are just awesome. Once I went there to get some liquor that was behind the counter and they really went out of their way to help me. They have regular lanes, speedy checkout AND ultra-speedy checkout and it's just convenient. They have so many brands that I can have despite my food allergies. Meijer is also really only present in Michigan, Ohio and Indiana so it's really Midwestern and kinda local. This one is always really busy so make sure to go early in the morning!",en,1/10/2022,5,N/A,N/A,N/A
meijer-jackson-3,Elliot C.,FwUHZPXLb6sKdwDKuDED9A,https://www.yelp.com/user_details?userid=FwUHZPXLb6sKdwDKuDED9A,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"San Francisco, CA",N/A,1,"i love this store, really, i do. i would give it a five star rating because they always have the things i want and they also are clean and (mostly) friendly, but i have to get this out somewhere and put it in a public forum for others to see. there is a cashier at this meijer location whose name tag reads ""Barbara K"". to say she was unpleasant to me is a HUGE understatement. i will make this as brief as possible and barbara, if you read this i hope that you find peace because you are a seriously cruel human and there must be something terrible in your life to make you that way. when i went in, oh, three days after my mom got a cancer diagnosis give or take a couple, i was gathering some things for my family (my mom, her husband, myself...) and barbara was my cashier. first, i told her i wanted to pay with food stamps first because i had to use them up before using any of the cash i had, and she got very hostile toward me. after that, she repeatedly called me ma'am and and other female names and i told her, ""i use he/him pronouns, actually"" (i'm a transgender male) and she refused to refer to me as anything but ""the customer"" after that, in a very cruel and condescending tone.  she was incredibly unkind to me and i was very pleasant to her despite the difficulties with my transaction, and i try to avoid her every time i'm there, now. someone needs to tell her to be more careful with how she speaks to people. i had her as a cashier again recently and she was boasting to the other employee bagging my things saying that she would prefer if people understood that she doesn't care if they have a problem with her. she's rude, rude, rude. what a nasty person and a nasty experience and after having to find out one of the most important people in my life has cancer. get help, barbara k. help yourself.",en,3/2/2022,3,4,N/A,N/A
meijer-jackson-3,Ruben P.,QPY3d8tJzysFYXLsbhUFDg,https://www.yelp.com/user_details?userid=QPY3d8tJzysFYXLsbhUFDg,https://s3-media0.fl.yelpcdn.com/photo/Nyd1sJZWKJ6glq5uYUXDVg/60s.jpg,"Jackson, MI",N/A,24,"I bought a tape measure (3855549248) on clearance on 10/12/09 for $2.99, after paying I noticed I was charged $10.99 and told the cashier, who said I had to talk to Customer Service the next day because they were closed. I returned on 10/13/09 thinking I'd get a refund for the difference, but was told by the agent that someone must have found a clearance sticker and placed it on this item. I've never been so humiliated for shopping anywhere, instead she wanted to know if I still wanted it. I wonder how often they use this excuse so they won't have to pay anyone the difference, I will be shopping elsewhere!",en,10/13/2019,1,3,N/A,N/A
meijer-jackson-3,Donald J.,c83eOdNFUhpcLh1LWWokzg,https://www.yelp.com/user_details?userid=c83eOdNFUhpcLh1LWWokzg,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"SoMa, San Francisco, CA",N/A,2,I tried going to Walmart.com today and their site said to look I had to sign up for an account and accept their cookies . Well I guess I'll be doing my online shopping at Walmart because I don't need Meijer or ANYONE ELSE tracking me or anything I do,en,6/16/2021,1,N/A,N/A,N/A
meijer-jackson-3,Matthew P.,fno_sdZHdcTS_gWqoRxL7Q,https://www.yelp.com/user_details?userid=fno_sdZHdcTS_gWqoRxL7Q,https://s3-media0.fl.yelpcdn.com/photo/pW_oDsAXsAq2m5svZsXPFA/60s.jpg,"Jackson, MI",8,4,This place has great parking fresh fruit everyday I shop here every Sunday my kids love the toy selection in video games they have,en,3/3/2019,5,N/A,N/A,N/A
meijer-jackson-3,G W.,pJIv_WNBYmIM8EwKieVAmg,https://www.yelp.com/user_details?userid=pJIv_WNBYmIM8EwKieVAmg,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Ann Arbor, MI",N/A,11,"Twice in July I made the effort to go into the station store to prepay my gas by debit card. I did not pump as much gas as I had paid for and when I went back in to get the $$ refunded, I was told the at it would automatically be refunded back onto my debit card. I didn't believe it then and I know better than to believe it now. It has been at least 4 weeks since the last transaction and nothing has come back yet. I will not be using this store again.",en,8/23/2019,1,1,N/A,N/A
meijer-jackson-3,Charles M.,SRbkjRoFg6GVZwlNEKJMlw,https://www.yelp.com/user_details?userid=SRbkjRoFg6GVZwlNEKJMlw,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Jackson, MI",N/A,1,I refuse to EVER RETURN TO THIS STORE went in on Thanksgiving day to get last min items they charged me twice for my items and there refusing to refund my money,en,11/28/2019,1,N/A,N/A,N/A
meijer-jackson-2,Jemellee S.,zyFMbzio8lzdv1ai6cd3ow,https://www.yelp.com/user_details?userid=zyFMbzio8lzdv1ai6cd3ow,https://s3-media0.fl.yelpcdn.com/photo/XOEJuqXQgyjnAwdcNkJ4Aw/60s.jpg,"Concord, CA",3626,419,"I've never heard of this store until I came to Michigan. It's apparently a chain store. This store is pretty big. To me it looks sort of like a Walmart. It has different departments like food, pharmacy, clothing etc. They even have name brand clothing like Adidas and Champions. If you're on travel for work, this location is close to a few hotels so it is conveniently located within a couple of miles. They have everything you need in one this one store.They earned three stars because while the store has almost everything, the store was a bit out of order. The shoe department was very messy, could not find my size. I couldn't tell if the women's clothing section was plus sizes or regular because all the sizes were mixed from a SM all the way to 3X. Customer service was ok. I was greeted at the door but could not find anyone on the floor to ask questions. Fitting room was closed could not try on anything so clothes didn't fit. And so this is my second time in the store.",en,6/16/2021,3,1,N/A,2
meijer-jackson-2,W B.,mjROox-6pj1XQIrZThZf3w,https://www.yelp.com/user_details?userid=mjROox-6pj1XQIrZThZf3w,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Jackson, MI",N/A,7,I went there for a 400.00 money order at the customer service department. A worker name Lisain return gave me a 100.00 M.O.even though my receipt said 400.00. always double check before leaving. Attention Meijer before assuming your customers are shop lifting in reality your own Employees lying and stealing with your eyes closed,en,11/25/2022,1,1,N/A,N/A
meijer-jackson-2,P.J. W.,GqlvqkKRaCIIRVRU5vEDlA,https://www.yelp.com/user_details?userid=GqlvqkKRaCIIRVRU5vEDlA,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"NJ, NJ",N/A,1,"Need more cashiers, full store and huge lines at the two counters open.  Why use only 2 out of 10 registers?",en,9/13/2022,2,N/A,N/A,N/A
meijer-jackson-2,Paul t.,ARJIPQlBNKSgYNocOMFaZQ,https://www.yelp.com/user_details?userid=ARJIPQlBNKSgYNocOMFaZQ,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"BROWNSTOWN TOWNSHIP, MI",N/A,1,absolutely filthy was charged nine times for eight $33 purchase purchased blueberry glaze cake donuts expiration 6/15 for 3.99 under that tag with another tag expiration 6/05 for 3.99 so they were stale 10 days prior but still sold them for 3.99 purchased strawberries that molded the very next day so we couldn't  even eat them someone from headquarters needs to call me to apologize and make things right,en,6/14/2022,1,N/A,1,N/A
meijer-jackson-2,David V.,50qt-Jak7o34597segR4jg,https://www.yelp.com/user_details?userid=50qt-Jak7o34597segR4jg,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Jackson, MI",N/A,35,Never go to this Meijer for curbside pickup. My pickup was to be between 4:00-500 PM. At 4:00 I received an email saying my order was ready for pickup. After arriving at 5:00 I called the number on the sign. The guy told me they'd be out in a couple minutes. After 50 minutes of waiting I called again. I was told they were on their way. I waited another 10 minutes and then the kid said his device wasn't working and wouldn't put my order in the car. He finally put my order in the car at 6:00. Been a long time since I was this angry. As a matter of fact I'll probably go to Kroger from now on!!!!,en,12/12/2020,1,1,N/A,1
meijer-jackson-2,Beth H.,EWv-QUwo3hMfoM04sIXdUw,https://www.yelp.com/user_details?userid=EWv-QUwo3hMfoM04sIXdUw,https://s3-media0.fl.yelpcdn.com/photo/Erywl4yXt7U61UcJ_Yo77A/60s.jpg,"Ann Arbor, MI",2572,1370,"I hit this location for last minute sale items on a Saturday night, before the sale turnover for Sunday, on our way back from an evening out to dinner in Battle Creek.  I will plan ahead next time. Walking in to this Meijer was too much like walking into a Walmart.  Weird people, bad layout in produce and grocery aisles, and super dirty.  Bathrooms, check out, floors, and carts.    I can see how the store staff is having a hard time keeping up with the patrons trashing the place.  I asked for assistance from a guy that was setting up to restock the paper goods and though he had a little edge to him, he was eager to help. I can't blame him.  Didn't help his mood or mine, that two loud 10 year olds were climbing the shelfs, making animal noises and no parent was insight. General cautionary review for if you find yourself visiting in the future. Not so much all on the store, as it is what you can expect to encounter if you should happen to visit.Doesn't seem to be the case with the Ann Arbor - Jackson Rd. Meijer.",en,9/4/2012,1,2,1,N/A
meijer-jackson-2,Vicki D.,bcfwyDt0XM3JCL0eTjrNxg,https://www.yelp.com/user_details?userid=bcfwyDt0XM3JCL0eTjrNxg,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Jackson, MI",N/A,9,They advertise a bogo. But never have the product on the shelf. And no one seems to know why.,en,8/8/2019,2,3,N/A,N/A
